index,OBJECT_ID,chi2,poly_params,vsini,Name,Teff,e_Teff,R*,e_R*,log(g),e_log(g),[Fe/H],e_[Fe/H],M*,e_M*,logAge,e_logAge,plx,Vmag,Notes,SCat,unknown,Gaia,2M,Simbad,_RA,_DE,simbadnames_x,ID_NAME,filename,exptime,sn18,qprog,rv,basenames,simbadnames_y
37,GJ_393,3.1471006071866245,"[-1.88253638e+07  6.48538668e+03 -2.48287370e-01 -1.42464661e-05
  1.22716782e-09 -2.34863183e-14]",0.3400533729687151,GL_393,3548,60,0.42,0.016,4.82,0.05,-0.18,0.08,0.43,0.04,9.66,0.52,138.3,9.7,D,2,1,Gaia,2M,Simbad,157.23146,0.84101,PLX_2456|LSPM_J1028+0050|ASCC_1133482|UCAC2__32036240|USNO-B1.0_0908-00191111|8pc_138.29|AG+01_1298|BD+01__2447|Ci_20__580|G__55-24|G_162-60|GCRV__6576|GEN#_+0.00102447|GJ___393|GSC_00246-01068|HIC__51317|HIP__51317|JP11_____7|LFT__719|LHS__2272|LTT_12805|MCC_127|NC_28|NLTT_24467|PPM_156874|Ross__446|TYC__246-1068-1|UBV____9694|UBV_M____156|UBV____9672|VVO_262|Zkh_142|[ATZ98]_C060|[RHG95]__1642|2MASS_J10285555+0050275|PLX_2456.00|1RXS_J102855.9+005023|RX_J1028.9+0050|ASAS_J102856+0050.5|WISEA_J102855.13+005020.1|UCAC4_455-050081|StKM_2-642|PM_J10289+0050|GALEX_6381928538042272148|WEB__9373|Gaia_DR2_3855208897392952192,Gaia_DR2_3855208897392952192,../library/20201008_specmatch_nir/FITS/271_GL393/Slope-20200114T104423_R01.optimal.fits,436.65,427.8175659179688,UT20-1-008,8.299900005929857,Slope-20200114T104423_R01.optimal.fits,PLX_2456|LSPM_J1028+0050|ASCC_1133482|UCAC2__32036240|USNO-B1.0_0908-00191111|8pc_138.29|AG+01_1298|BD+01__2447|Ci_20__580|G__55-24|G_162-60|GCRV__6576|GEN#_+0.00102447|GJ___393|GSC_00246-01068|HIC__51317|HIP__51317|JP11_____7|LFT__719|LHS__2272|LTT_12805|MCC_127|NC_28|NLTT_24467|PPM_156874|Ross__446|TYC__246-1068-1|UBV____9694|UBV_M____156|UBV____9672|VVO_262|Zkh_142|[ATZ98]_C060|[RHG95]__1642|2MASS_J10285555+0050275|PLX_2456.00|1RXS_J102855.9+005023|RX_J1028.9+0050|ASAS_J102856+0050.5|WISEA_J102855.13+005020.1|UCAC4_455-050081|StKM_2-642|PM_J10289+0050|GALEX_6381928538042272148|WEB__9373|Gaia_DR2_3855208897392952192
24,LSPM_J1916+0510,3.2141427412900176,"[-1.71643279e+07  5.90885837e+03 -2.25948443e-01 -1.29788219e-05
  1.11665563e-09 -2.13557430e-14]",1.1222457148332539,HD_180617,3558,60,0.474,0.016,4.76,0.05,0.1,0.08,0.47,0.05,9.7,0.52,169.4,9.1,D,1,1,Gaia,2M,Simbad,289.23024,5.1689,Karmn_J19169+051N|PLX_4494|UCAC2__33630690|LSPM_J1916+0510|ASCC_1070266|2MASS_J19165526+0510086|USNO-B1.0_0951-00432102|2E__4216|8pc_170.26A|AG+05_2703|BD+04__4048|CSI+04__4048__1|Ci_20_1143|DO__5540|G__22-22|G_142-24|GCRV_11733|GEN#_+1.00180617A|GJ___752_A|GSC_00472-01252|HD_180617|HIC__94761|HIP__94761|JP11__3084|LFT_1466|LHS___473|LTT_15645|MCC__65|NLTT_47619|PPM_167538|Ross__652|TYC__472-1252-1|UBV___16316|UBV_M__23632|V*_V1428_Aql|VVO__69|Wolf_1055|Zkh_288|[GKL99]_369|[HFE83]_1274|[RHG95]__3037|1E_191429+0505.5|2E_1914.4+0505|WDS_J19169+0510A|IRAS_19145+0505|CCDM_J19169+0510A|**_LDS_6334A|GJ___752|PM_19145+0505|GCRV_69237|PM_J19169+0510|UCAC4_476-093846|Gaia_DR1_4293318818833464832|WEB_16538|Gaia_DR2_4293318823182081408,Gaia_DR2_4293318823182081408,../library/20201008_specmatch_nir/FITS/257_180617/Slope-20190402T113658_R01.optimal.fits,63.90000000000001,288.44561767578125,PSU19-2-004,35.846163987676526,Slope-20190402T113658_R01.optimal.fits,Karmn_J19169+051N|PLX_4494|UCAC2__33630690|LSPM_J1916+0510|ASCC_1070266|2MASS_J19165526+0510086|USNO-B1.0_0951-00432102|2E__4216|8pc_170.26A|AG+05_2703|BD+04__4048|CSI+04__4048__1|Ci_20_1143|DO__5540|G__22-22|G_142-24|GCRV_11733|GEN#_+1.00180617A|GJ___752_A|GSC_00472-01252|HD_180617|HIC__94761|HIP__94761|JP11__3084|LFT_1466|LHS___473|LTT_15645|MCC__65|NLTT_47619|PPM_167538|Ross__652|TYC__472-1252-1|UBV___16316|UBV_M__23632|V*_V1428_Aql|VVO__69|Wolf_1055|Zkh_288|[GKL99]_369|[HFE83]_1274|[RHG95]__3037|1E_191429+0505.5|2E_1914.4+0505|WDS_J19169+0510A|IRAS_19145+0505|CCDM_J19169+0510A|**_LDS_6334A|GJ___752|PM_19145+0505|GCRV_69237|PM_J19169+0510|UCAC4_476-093846|Gaia_DR1_4293318818833464832|WEB_16538|Gaia_DR2_4293318823182081408
63,GJ_725_B,3.3312107903542896,"[-1.88356565e+07  6.49071167e+03 -2.48601548e-01 -1.42586563e-05
  1.22876178e-09 -2.35232085e-14]",0.3502399606908922,HD_173740,3104,28,0.32299999999999995,0.006,4.92,0.01,-0.36,0.1,0.3,0.01,10.01,0.36,286.4,9.7,E,1,1,Gaia,2M,Simbad,280.6954,59.62688000000001,Karmn_J18427+596S|ASCC__201777|USNO-B1.0_1496-00255603|8pc_284.48B|ADS_11632_B|AG+59_1186|BD+59__1915B|CCDM_J18428+5937B|CSI+59__1915__2|Ci_20_1106|G_227-47|G_229-14|GC_25649|GCRV_11184|GJ___725_B|HD_173740|HIC__91772|HIP__91772|IDS_18415+5931_B|JP11__3021|LFT_1432|LHS____59|LTT_15523|NLTT_46948|PPM__36786|SAO__31129|UBV___15970|UBV_M__23216|YZ__59__9947|Zkh_281|[RHG95]__2946|2MASS_J18424688+5937374|LSPM_J1842+5937S|WDS_J18428+5938B|TYC_3930-1791-2|**_LDS_1466B|**_STF_2398B|WISE_J184245.01+593755.9|UCAC4_749-054799|PM_J18427+5937S|Gaia_DR1_2154877657540105216|WEB_15793|Gaia_DR2_2154880616772528384,Gaia_DR2_2154880616772528384,../library/20201008_specmatch_nir/FITS/341_173740/Slope-20190316T115749_R01.optimal.fits,298.2,618.7899780273438,PSU19-1-013,-0.7197764335829121,Slope-20190316T115749_R01.optimal.fits,Karmn_J18427+596S|ASCC__201777|USNO-B1.0_1496-00255603|8pc_284.48B|ADS_11632_B|AG+59_1186|BD+59__1915B|CCDM_J18428+5937B|CSI+59__1915__2|Ci_20_1106|G_227-47|G_229-14|GC_25649|GCRV_11184|GJ___725_B|HD_173740|HIC__91772|HIP__91772|IDS_18415+5931_B|JP11__3021|LFT_1432|LHS____59|LTT_15523|NLTT_46948|PPM__36786|SAO__31129|UBV___15970|UBV_M__23216|YZ__59__9947|Zkh_281|[RHG95]__2946|2MASS_J18424688+5937374|LSPM_J1842+5937S|WDS_J18428+5938B|TYC_3930-1791-2|**_LDS_1466B|**_STF_2398B|WISE_J184245.01+593755.9|UCAC4_749-054799|PM_J18427+5937S|Gaia_DR1_2154877657540105216|WEB_15793|Gaia_DR2_2154880616772528384
32,GJ_2066,3.348543722949468,"[-2.04601821e+07  7.04776525e+03 -2.69766595e-01 -1.54816179e-05
  1.33331029e-09 -2.55147833e-14]",0.30369077858055904,GL_2066,3500,60,0.461,0.017,4.77,0.05,-0.12,0.08,0.45,0.04,9.78,0.51,112.0,10.1,D,1,1,Gaia,2M,Simbad,124.03326,1.30257,Karmn_J08161+013|LSPM_J0816+0118|TYC__196-1309-1|ASCC_1126826|UCAC2__32192525|USNO-B1.0_0913-00160889|G_113-20|GEN#_+9.80113020|GJ__2066|HIC__40501|HIP__40501|NLTT_19217|UBV_M__53750|[RHG95]__1299|2MASS_J08160798+0118091|PLX_1965.12|WISEA_J081607.71+011810.1|UCAC4_457-041317|StKM_2-486|PM_J08161+0118|Gaia_DR1_3089711374373226752|Gaia_DR2_3089711447388931584,Gaia_DR2_3089711447388931584,../library/20201008_specmatch_nir/FITS/266_GL2066/Slope-20200107T065409_R01.optimal.fits,649.65,499.47454833984375,UT20-1-008,62.18577776910301,Slope-20200107T065409_R01.optimal.fits,Karmn_J08161+013|LSPM_J0816+0118|TYC__196-1309-1|ASCC_1126826|UCAC2__32192525|USNO-B1.0_0913-00160889|G_113-20|GEN#_+9.80113020|GJ__2066|HIC__40501|HIP__40501|NLTT_19217|UBV_M__53750|[RHG95]__1299|2MASS_J08160798+0118091|PLX_1965.12|WISEA_J081607.71+011810.1|UCAC4_457-041317|StKM_2-486|PM_J08161+0118|Gaia_DR1_3089711374373226752|Gaia_DR2_3089711447388931584
62,GJ_725_A,3.3710755224134394,"[-1.94897088e+07  6.71778358e+03 -2.57403061e-01 -1.47579552e-05
  1.27230353e-09 -2.43627826e-14]",0.21917191276633896,HD_173739,3407,15,0.35600000000000004,0.004,4.9,0.01,-0.49,0.1,0.36,0.01,9.83,0.48,283.5,8.9,E,1,1,Gaia,2M,Simbad,280.6946,59.63038,Karmn_J18427+596N|PLX_4330|LSPM_J1842+5937N|ASCC__201775|USNO-B1.0_1496-00255595|8pc_280.28A|ADS_11632_A|AG+59_1185|BD+59__1915A|CCDM_J18428+5937A|CSI+59__1915__1|Ci_20_1105|Ci_18_2456|DO_36465|G_227-46|G_229-13|GC_25648|GCRV_11183|GEN#_+1.00173739A|GJ___725_A|HD_173739|HIC__91768|HIP__91768|JP11__3019|LFT_1431|LHS____58|LTT_15522|NLTT_46947|NSV_11288|PPM__36785|SAO__31128|UBV___15969|UBV_M__23214|YZ__59__9945|Zkh_280|[RHG95]__2945|2MASS_J18424666+5937499|WDS_J18428+5938A|TYC_3930-1791-1|**_STF_2398A|**_LDS_1466A|WISE_J184244.93+593807.9|WISEA_J184244.96+593805.4|PM_J18427+5937N|UCAC4_749-054798|Gaia_DR1_2154877657540108928|WEB_15792|Gaia_DR2_2154880616773521408,Gaia_DR2_2154880616773521408,../library/20201008_specmatch_nir/FITS/340_173739/Slope-20200821T052005_R01.optimal.fits,181.05,573.3825073242188,UT20-3-013,-0.7344677799747543,Slope-20200821T052005_R01.optimal.fits,Karmn_J18427+596N|PLX_4330|LSPM_J1842+5937N|ASCC__201775|USNO-B1.0_1496-00255595|8pc_280.28A|ADS_11632_A|AG+59_1185|BD+59__1915A|CCDM_J18428+5937A|CSI+59__1915__1|Ci_20_1105|Ci_18_2456|DO_36465|G_227-46|G_229-13|GC_25648|GCRV_11183|GEN#_+1.00173739A|GJ___725_A|HD_173739|HIC__91768|HIP__91768|JP11__3019|LFT_1431|LHS____58|LTT_15522|NLTT_46947|NSV_11288|PPM__36785|SAO__31128|UBV___15969|UBV_M__23214|YZ__59__9945|Zkh_280|[RHG95]__2945|2MASS_J18424666+5937499|WDS_J18428+5938A|TYC_3930-1791-1|**_STF_2398A|**_LDS_1466A|WISE_J184244.93+593807.9|WISEA_J184244.96+593805.4|PM_J18427+5937N|UCAC4_749-054798|Gaia_DR1_2154877657540108928|WEB_15792|Gaia_DR2_2154880616773521408
40,GJ_745_A,3.4387317028006055,"[-9.44305172e+06  3.25468427e+03 -1.24697496e-01 -7.14999838e-06
  6.16356546e-10 -1.18017060e-14]",0.34079403242480505,GL_745A,3500,60,0.31,0.012,4.93,0.05,-0.33,0.08,0.3,0.03,9.75,0.52,113.4,10.8,D,1,1,Gaia,2M,Simbad,286.77319,20.88804,Karmn_J19070+208|PLX_4451|LSPM_J1907+2053|ASCC__800727|UCAC2__39189853|USNO-B1.0_1108-00373266|CCDM_J19072+2053A|CSI+20-19050|Ci_20_1129|G_184-48|G_185-3|GAT__153|GCRV_11580|GJ___745_A|HIC__93873|HIP__93873|IDS_19029+2044_A|LFT_1449|LHS__3432|LTT_15601|NLTT_47424|PM_19050+2049|Ross__730|TYC_1598-325-1|Zkh_284|[RHG95]__3004|2MASS_J19070556+2053168|WISEP_J190705.22+205313.4|WDS_J19072+2053B|**_LDS_1017B|UCAC4_555-082340|PM_J19070+2053|Gaia_DR1_4519789317615004800|Gaia_DR2_4519789321933481856,Gaia_DR2_4519789321933481856,../library/20201008_specmatch_nir/FITS/276_GL745A/Slope-20200606T062601_R01.optimal.fits,969.15,414.36041259765625,UT20-2-007,32.40064449024529,Slope-20200606T062601_R01.optimal.fits,Karmn_J19070+208|PLX_4451|LSPM_J1907+2053|ASCC__800727|UCAC2__39189853|USNO-B1.0_1108-00373266|CCDM_J19072+2053A|CSI+20-19050|Ci_20_1129|G_184-48|G_185-3|GAT__153|GCRV_11580|GJ___745_A|HIC__93873|HIP__93873|IDS_19029+2044_A|LFT_1449|LHS__3432|LTT_15601|NLTT_47424|PM_19050+2049|Ross__730|TYC_1598-325-1|Zkh_284|[RHG95]__3004|2MASS_J19070556+2053168|WISEP_J190705.22+205313.4|WDS_J19072+2053B|**_LDS_1017B|UCAC4_555-082340|PM_J19070+2053|Gaia_DR1_4519789317615004800|Gaia_DR2_4519789321933481856
41,GJ_806,3.456387582354256,"[-2.05084549e+07  7.06383592e+03 -2.70347019e-01 -1.55167681e-05
  1.33616574e-09 -2.55674018e-14]",0.2515636804300633,GL_806,3542,61,0.443,0.018000000000000002,4.78,0.05,-0.15,0.08,0.43,0.04,9.72,0.52,83.0,10.7,D,1,1,Gaia,2M,Simbad,311.26708,44.49907,PLX_4951|LSPM_J2045+4429|ASCC__436187|UCAC2__46961244|USNO-B1.0_1344-00401190|AC_+44___871|BD+44__3567|CCDM_J20451+4430A|CSI+44-20433|Ci_20_1228|G_209-41|GCRV_13011|GEN#_+6.10010806|GJ___806|HIC_102401|HIP_102401|JP11__5177|LFT_1568|LHS__3577|LTT_16068|NLTT_49843|NSV_13280|TYC_3178-633-1|USNO_897|[RHG95]__3247|p._Pulk_40|2MASS_J20450403+4429562|PLX_4951.00|WISEA_J204504.52+442959.4|UCAC4_673-089122|PM_J20450+4429|Gaia_DR1_2070115584598613632|WEB_18540|Gaia_DR2_2070115588901082368,Gaia_DR2_2070115588901082368,../library/20201008_specmatch_nir/FITS/277_GL806/Slope-20191207T012456_R01.optimal.fits,969.15,465.2239990234375,UT20-1-008,-24.713940287388482,Slope-20191207T012456_R01.optimal.fits,PLX_4951|LSPM_J2045+4429|ASCC__436187|UCAC2__46961244|USNO-B1.0_1344-00401190|AC_+44___871|BD+44__3567|CCDM_J20451+4430A|CSI+44-20433|Ci_20_1228|G_209-41|GCRV_13011|GEN#_+6.10010806|GJ___806|HIC_102401|HIP_102401|JP11__5177|LFT_1568|LHS__3577|LTT_16068|NLTT_49843|NSV_13280|TYC_3178-633-1|USNO_897|[RHG95]__3247|p._Pulk_40|2MASS_J20450403+4429562|PLX_4951.00|WISEA_J204504.52+442959.4|UCAC4_673-089122|PM_J20450+4429|Gaia_DR1_2070115584598613632|WEB_18540|Gaia_DR2_2070115588901082368
51,GJ_173,3.684476947891633,"[-2.21168512e+07  7.61646806e+03 -2.91413169e-01 -1.67303302e-05
  1.44025152e-09 -2.75541910e-14]",1.0808835021039893,HIP_21556,3671,61,0.444,0.017,4.82,0.05,-0.04,0.08,0.47,0.05,9.55,0.52,89.5,10.3,D,1,1,Gaia,2M,Simbad,69.42444,-11.03888,Karmn_J04376-110|2MASS_J04374188-1102198|PLX_1026|BD-11___916|GCRV__2717|GEN#_-0.01100916|GJ___173|HIC__21556|HIP__21556|LP__715-52|LTT__2050|MCC_106|NLTT_13657|PPM_710831|UBV_M___5319|[RHG95]___804|PLX_1026.00|TYC_5324-581-1|UCAC4_395-006371|StKM_2-373|PM_J04376-1102|Gaia_DR1_3184351872093838592|WEB__4138|Gaia_DR2_3184351876391975808,Gaia_DR2_3184351876391975808,../library/20201008_specmatch_nir/FITS/290_HIP21556/Slope-20191213T060232_R01.optimal.fits,649.65,242.36294555664062,UT20-1-008,-6.787271198260907,Slope-20191213T060232_R01.optimal.fits,Karmn_J04376-110|2MASS_J04374188-1102198|PLX_1026|BD-11___916|GCRV__2717|GEN#_-0.01100916|GJ___173|HIC__21556|HIP__21556|LP__715-52|LTT__2050|MCC_106|NLTT_13657|PPM_710831|UBV_M___5319|[RHG95]___804|PLX_1026.00|TYC_5324-581-1|UCAC4_395-006371|StKM_2-373|PM_J04376-1102|Gaia_DR1_3184351872093838592|WEB__4138|Gaia_DR2_3184351876391975808
73,GJ_176,3.739262214991708,"[-1.87872178e+07  6.46599262e+03 -2.47156255e-01 -1.42021430e-05
  1.22142954e-09 -2.33538969e-14]",1.092381056504724,GJ_176,3679,77,0.453,0.022,4.8,0.03,0.15,0.1,0.49,0.04,9.6,0.53,106.3,10.0,E,1,1,Gaia,2M,Simbad,70.7324,18.958170000000006,Karmn_J04429+189|2MASS_J04425581+1857285|PLX_1046|LSPM_J0442+1857|ASCC__838914|UCAC2__38384336|USNO-B1.0_1089-00054746|BD+18___683|Ci_20__303|G__85-9|G__83-32|G___8-55|GCRV__2763|GEN#_+1.00285968|GEN#_+0.01800683|GJ___176|HD_285968|HIC__21932|HIP__21932|JP11__3797|LFT__372|LHS___196|LTT_11495|MCC_107|NLTT_13785|PM_04400+1853|Ross___33|TYC_1275-2034-1|UBV____4524|UBV_M____869|VVO_203|Zkh__64|[HFE83]__320|[RHG95]___817|PLX_1046.00|IRAS_04399+1852|AKARI-IRC-V1_J0442561+185721|Gaia_DR2_3409711211681795584|WISEA_J044256.24+185718.0|UCAC4_545-010524|PM_J04429+1857|Gaia_DR1_3409711211297795584|WEB__4214,Gaia_DR2_3409711211681795584,../library/20201008_specmatch_nir/FITS/391_GJ176/Slope-20191208T040844_R01.optimal.fits,330.15,261.81982421875,UT20-1-008,26.18685219915113,Slope-20191208T040844_R01.optimal.fits,Karmn_J04429+189|2MASS_J04425581+1857285|PLX_1046|LSPM_J0442+1857|ASCC__838914|UCAC2__38384336|USNO-B1.0_1089-00054746|BD+18___683|Ci_20__303|G__85-9|G__83-32|G___8-55|GCRV__2763|GEN#_+1.00285968|GEN#_+0.01800683|GJ___176|HD_285968|HIC__21932|HIP__21932|JP11__3797|LFT__372|LHS___196|LTT_11495|MCC_107|NLTT_13785|PM_04400+1853|Ross___33|TYC_1275-2034-1|UBV____4524|UBV_M____869|VVO_203|Zkh__64|[HFE83]__320|[RHG95]___817|PLX_1046.00|IRAS_04399+1852|AKARI-IRC-V1_J0442561+185721|Gaia_DR2_3409711211681795584|WISEA_J044256.24+185718.0|UCAC4_545-010524|PM_J04429+1857|Gaia_DR1_3409711211297795584|WEB__4214
30,GJ_105_B,3.752506534705831,"[-1.99677069e+06  6.93612368e+02 -2.69095810e-02 -1.52523607e-06
  1.33135660e-10 -2.56866422e-15]",2.806869995267271,GL_105B,3284,60,0.278,0.01,4.94,0.05,-0.12,0.03,0.25,0.03,9.85,0.51,,11.7,D,3,1,Gaia,2M,Simbad,39.06399,6.8719800000000015,Karmn_J02362+068|LSPM_J0236+0652|2MASS_J02361535+0652191|USNO-B1.0_0968-00026146|8pc_138.72B|BD+06___398B|CCDM_J02361+0653B|CSI+06___398__2|Ci_20__175|G__73-71|G__76-12|GEN#_+1.00016160B|GEN#_+1.20016160|GEN#_+9.80073071|GJ___105_B|GSC_00052-00151|IDS_02307+0626_B|LFT__218|LHS____16|LTT_10859|MCC_396|NLTT__8455|UBV____2587|USNO_802|V*_BX_Cet|Zkh__44|[R78b]_153|[RHG95]___463|vMa_2-3|**_PLQ___32B|WDS_J02361+0653C|AKARI-IRC-V1_J0236161+065228|WISE_J023616.50+065233.0|PMSC_02307+0626B|Gaia_DR2_18565464288396416|WISEA_J023616.52+065232.9|UCAC4_485-003632|PM_J02362+0652,Gaia_DR2_18565464288396416,../library/20201008_specmatch_nir/FITS/264_GL105B/Slope-20200108T040109_R01.optimal.fits,969.15,488.1304931640625,PSU20-1-001,26.169476006248725,Slope-20200108T040109_R01.optimal.fits,Karmn_J02362+068|LSPM_J0236+0652|2MASS_J02361535+0652191|USNO-B1.0_0968-00026146|8pc_138.72B|BD+06___398B|CCDM_J02361+0653B|CSI+06___398__2|Ci_20__175|G__73-71|G__76-12|GEN#_+1.00016160B|GEN#_+1.20016160|GEN#_+9.80073071|GJ___105_B|GSC_00052-00151|IDS_02307+0626_B|LFT__218|LHS____16|LTT_10859|MCC_396|NLTT__8455|UBV____2587|USNO_802|V*_BX_Cet|Zkh__44|[R78b]_153|[RHG95]___463|vMa_2-3|**_PLQ___32B|WDS_J02361+0653C|AKARI-IRC-V1_J0236161+065228|WISE_J023616.50+065233.0|PMSC_02307+0626B|Gaia_DR2_18565464288396416|WISEA_J023616.52+065232.9|UCAC4_485-003632|PM_J02362+0652
54,GJ_1148,3.770038839224022,"[-2.34423990e+07  8.07974414e+03 -3.09560656e-01 -1.77498292e-05
  1.53010131e-09 -2.92976889e-14]",2.5923425017032464,HIP_57050,3304,61,0.376,0.018000000000000002,4.81,0.05,0.07,0.08,0.34,0.03,9.78,0.51,90.9,12.0,D,1,1,Gaia,2M,Simbad,175.43597,42.75197,Gaia_DR1_772430901610348032|WISEA_J114144.08+424506.2|Gaia_DR2_772430527947893632|TYC_3016-1877-1|PM_J11417+4245|UCAC4_664-056772|LSPM_J1141+4245|ASCC__408337|UCAC2__46566670|G_122-40|GJ__1148|HIC__57050|HIP__57050|LFT__836|LHS__2443|LTT_13210|NLTT_28266|Ross_1003|USNO_725|[RHG95]__1827|2MASS_J11414471+4245072|USNO-B1.0_1327-00279297|PLX_2703.01|HAT_141-00143,Gaia_DR2_772430527947893632,../library/20201008_specmatch_nir/FITS/300_HIP57050/Slope-20190320T034635_R01.optimal.fits,969.15,409.4854736328125,PSU19-1-009,-9.131541114367172,Slope-20190320T034635_R01.optimal.fits,Gaia_DR1_772430901610348032|WISEA_J114144.08+424506.2|Gaia_DR2_772430527947893632|TYC_3016-1877-1|PM_J11417+4245|UCAC4_664-056772|LSPM_J1141+4245|ASCC__408337|UCAC2__46566670|G_122-40|GJ__1148|HIC__57050|HIP__57050|LFT__836|LHS__2443|LTT_13210|NLTT_28266|Ross_1003|USNO_725|[RHG95]__1827|2MASS_J11414471+4245072|USNO-B1.0_1327-00279297|PLX_2703.01|HAT_141-00143
52,GJ_361,3.9393983127295753,"[-2.37478203e+07  8.17758527e+03 -3.12848400e-01 -1.79627235e-05
  1.54617883e-09 -2.95788182e-14]",0.9017727237473561,HIP_47513,3500,60,0.485,0.019,4.74,0.05,-0.05,0.08,0.47,0.05,9.83,0.49,86.2,10.4,D,1,1,Gaia,2M,Simbad,145.29317,13.20956,PLX_2298|AC_+13__1301|LSPM_J0941+1312|ASCC__948734|UCAC2__36470874|USNO-B1.0_1032-00196900|CSI+13-09385|Ci_20__540|G__42-17|GCRV__6241|GEN#_+9.80042017|GJ___361|HIC__47513|HIP__47513|LFT__670|LHS__2173|LTT_12562|MCC_551|NLTT_22345|PM_09385+1326|Ross___85|TYC__827-1159-1|[RHG95]__1528|2MASS_J09411033+1312344|PLX_2298.00|WISEA_J094109.88+131232.9|UCAC4_517-050105|PM_J09411+1312|Gaia_DR1_614543643201618304|GALEX_6377741567696831240|WEB__8913|Gaia_DR2_614543647497149056,Gaia_DR2_614543647497149056,../library/20201008_specmatch_nir/FITS/297_HIP47513/Slope-20191219T124524_R01.optimal.fits,649.65,242.642822265625,UT20-1-008,11.429833869730187,Slope-20191219T124524_R01.optimal.fits,PLX_2298|AC_+13__1301|LSPM_J0941+1312|ASCC__948734|UCAC2__36470874|USNO-B1.0_1032-00196900|CSI+13-09385|Ci_20__540|G__42-17|GCRV__6241|GEN#_+9.80042017|GJ___361|HIC__47513|HIP__47513|LFT__670|LHS__2173|LTT_12562|MCC_551|NLTT_22345|PM_09385+1326|Ross___85|TYC__827-1159-1|[RHG95]__1528|2MASS_J09411033+1312344|PLX_2298.00|WISEA_J094109.88+131232.9|UCAC4_517-050105|PM_J09411+1312|Gaia_DR1_614543643201618304|GALEX_6377741567696831240|WEB__8913|Gaia_DR2_614543647497149056
48,GJ_4333,4.16851125024589,"[-1.03964427e+07  3.58646022e+03 -1.37606509e-01 -7.87971851e-06
  6.80238762e-10 -1.30364044e-14]",3.2320802869082503,HIP_115332,3324,60,0.416,0.02,4.79,0.05,0.24,0.08,0.39,0.04,9.68,0.52,93.5,11.7,D,2,1,Gaia,2M,Simbad,350.40604,17.29039,Karmn_J23216+172|WISEA_J232137.05+171710.9|TYC_1713-313-1|PM_J23216+1717|PM_23192+1702|PLX_5652.0|LSPM_J2321+1717|ASCC__911153|UCAC2__38002533|2MASS_J23213752+1717284|USNO-B1.0_1072-00715059|G__68-8|GEN#_+9.80068008|GJ__4333|HIC_115332|HIP_115332|L_1295-31|LFT_1785|LHS___543|LP__462-27|LTT_16862|NLTT_56616|UBV_M__42771|USNO_577|[RHG95]__3686|PLX_5652.01|Gaia_DR2_2817999068780218368,Gaia_DR2_2817999068780218368,../library/20201008_specmatch_nir/FITS/286_HIP115332/Slope-20191214T025528_R01.optimal.fits,969.15,408.0777587890625,UT20-1-008,-6.5538553414741125,Slope-20191214T025528_R01.optimal.fits,Karmn_J23216+172|WISEA_J232137.05+171710.9|TYC_1713-313-1|PM_J23216+1717|PM_23192+1702|PLX_5652.0|LSPM_J2321+1717|ASCC__911153|UCAC2__38002533|2MASS_J23213752+1717284|USNO-B1.0_1072-00715059|G__68-8|GEN#_+9.80068008|GJ__4333|HIC_115332|HIP_115332|L_1295-31|LFT_1785|LHS___543|LP__462-27|LTT_16862|NLTT_56616|UBV_M__42771|USNO_577|[RHG95]__3686|PLX_5652.01|Gaia_DR2_2817999068780218368
36,GJ_382,4.289199944369912,"[-2.98558982e+07  1.02826060e+04 -3.93485486e-01 -2.25870351e-05
  1.94474875e-09 -3.72097284e-14]",0.3255648737505803,GL_382,3623,60,0.522,0.019,4.72,0.05,0.13,0.08,0.53,0.05,9.75,0.52,128.0,9.3,D,2,1,Gaia,2M,Simbad,153.07362,-3.74567,8pc_127.99|BD-03__2870|G_162-25|G__53-29|GCRV_61131|GEN#_-0.00302870|GJ___382|HIC__49986|HIP__49986|IRAS_10097-0329|JP11___247|LTT__3734|MCC_569|NLTT_23680|PPM_193190|SAO_137411|UBV_M___5136|VVO__13|YZ__93__3945|YZC_17__3945|Zkh_139|[RHG95]__1595|2MASS_J10121768-0344441|PLX_2395.11|1RXS_J101217.2-034442|V*_AN_Sex|TYC_4907-704-1|ASAS_J101218-0344.8|ASAS_J101217-0344.6|WISEA_J101217.55-034447.1|UCAC4_432-051854|StKM_2-618|PM_J10122-0344|GALEX_6381998870279227813|WEB__9193|Gaia_DR2_3828238392559860992,Gaia_DR2_3828238392559860992,../library/20201008_specmatch_nir/FITS/270_GL382/Slope-20191207T123306_R01.optimal.fits,330.15,447.2868957519531,UT20-1-008,7.907094172607432,Slope-20191207T123306_R01.optimal.fits,8pc_127.99|BD-03__2870|G_162-25|G__53-29|GCRV_61131|GEN#_-0.00302870|GJ___382|HIC__49986|HIP__49986|IRAS_10097-0329|JP11___247|LTT__3734|MCC_569|NLTT_23680|PPM_193190|SAO_137411|UBV_M___5136|VVO__13|YZ__93__3945|YZC_17__3945|Zkh_139|[RHG95]__1595|2MASS_J10121768-0344441|PLX_2395.11|1RXS_J101217.2-034442|V*_AN_Sex|TYC_4907-704-1|ASAS_J101218-0344.8|ASAS_J101217-0344.6|WISEA_J101217.55-034447.1|UCAC4_432-051854|StKM_2-618|PM_J10122-0344|GALEX_6381998870279227813|WEB__9193|Gaia_DR2_3828238392559860992
